Sim_ID,W_Grid,W_Cap,W_Social,W_Env,GLOBAL_PERFORMANCE_INDEX,Total_Capex,Total_Revenue_Daily,ROI_10y_Pct,LCOE_USD_kWh,Windfall_Profit_Index,Revenue_Volatility,Self_Sufficiency_Pct,Peak_Coincidence_Pct,Voltage_Deviation_Avg,CO2_Avoided_Tons_Year,Social_Equity_Pct,Gini_Incentivo,Revenue_Disparity_Ratio,Subsidy_Intensity,Private_Investment_Leverage,Incentivized_Carbon_Cost,Grid_Congestion_Max_Pct,Tech_Losses_Total_kWh,Score_ROI_10y_Pct,Score_LCOE_USD_kWh,Score_Windfall_Profit_Index,Score_Revenue_Volatility,Score_Grid_Congestion_Max_Pct,Score_Tech_Losses_Total_kWh,Score_Voltage_Deviation_Avg,Score_Self_Sufficiency_Pct,Score_Peak_Coincidence_Pct,Score_Social_Equity_Pct,Score_CO2_Avoided_Tons_Year,Score_Subsidy_Intensity,Score_Incentivized_Carbon_Cost,Score_Private_Investment_Leverage,Score_Revenue_Disparity_Ratio,Score_Gini_Incentivo
20260129_205458,0.7500,0.7500,0.7500,0.5000,53.3730,1307252.3727,4059.1772,1033.3693,0.0396,515.6846,66.3209,49.9631,31.8330,0.0169,568.1838,100.0000,0.1173,1.3334,669.7822,0.0985,424.8041,2.6980,0.5635,68.9235,50.0000,31.0765,62.8388,85.0831,92.6684,45.0483,50.0000,50.0000,100.0000,50.0000,31.0765,50.4132,7.1758,8.7883,70.8752
20260129_205617,0.7500,0.7500,0.7500,0.7500,49.8669,1307252.3727,4385.5980,1124.5097,0.0396,561.2549,66.3209,49.9631,31.8330,0.0169,568.1838,100.0000,0.1966,1.3011,729.8946,0.0904,636.5286,2.7640,0.4702,75.0000,50.0000,25.0000,62.8388,83.5877,97.2090,43.7323,50.0000,50.0000,100.0000,50.0000,25.0000,25.6989,6.5848,7.9372,45.2824
20260129_205824,0.7500,0.7500,0.7500,1.0000,45.5003,1307252.3727,4712.0188,1215.6502,0.0396,606.8251,66.3209,49.9631,31.8330,0.0170,568.1838,100.0000,0.1762,1.2745,790.0070,0.0835,847.9404,3.2924,0.6431,81.0765,50.0000,18.9235,62.8388,71.6183,88.7999,19.6134,50.0000,50.0000,100.0000,50.0000,18.9235,1.0211,6.0837,7.2364,51.8696
20260129_205942,0.7500,0.7500,1.0000,0.0000,54.8673,1307252.3727,3744.6714,945.5556,0.0396,471.7778,66.2061,49.9631,31.8330,0.0169,568.1838,100.0000,0.2164,1.5659,611.8640,0.1078,0.0000,2.9552,0.6380,63.0688,50.0000,36.9312,71.5816,79.2569,89.0472,39.3978,50.0000,50.0000,100.0000,50.0000,36.9312,100.0000,7.8550,14.9167,38.8908
20260129_210135,0.7500,0.7500,1.0000,0.2500,56.7812,1307252.3727,4071.0922,1036.6961,0.0396,517.3480,66.2061,49.9631,31.8330,0.0169,568.1838,100.0000,0.0988,1.4980,671.9764,0.0982,213.0979,2.5517,0.5611,69.1453,50.0000,30.8547,71.5816,88.3981,92.7888,52.6171,50.0000,50.0000,100.0000,50.0000,30.8547,75.1254,7.1523,13.1251,76.8554
20260129_210224,0.7500,0.7500,1.0000,0.5000,52.1968,1307252.3727,4397.5130,1127.8366,0.0396,562.9183,66.2061,49.9631,31.8330,0.0169,568.1838,100.0000,0.2011,1.4446,732.0888,0.0901,425.6281,2.4760,0.4384,75.2218,50.0000,24.7782,71.5816,90.1133,98.7540,37.5167,50.0000,50.0000,100.0000,50.0000,24.7782,50.3170,6.5650,11.7177,43.8049
20260129_210337,0.7500,0.7500,1.0000,0.7500,51.5853,1307252.3727,4723.9338,1218.9770,0.0396,608.4885,66.2061,49.9631,31.8330,0.0169,568.1838,100.0000,0.1184,1.4015,792.2012,0.0833,637.7216,3.1851,0.7141,81.2983,50.0000,18.7017,71.5816,74.0491,85.3470,62.9740,50.0000,50.0000,100.0000,50.0000,18.7017,25.5596,6.0669,10.5829,70.5025
20260129_210504,0.7500,0.7500,1.0000,1.0000,52.1015,1307252.3727,5050.3546,1310.1175,0.0396,654.0587,66.2061,49.9631,31.8330,0.0169,568.1838,100.0000,0.0531,1.3661,852.3136,0.0774,849.4721,2.7607,0.5407,87.3748,50.0000,12.6252,71.5816,83.6633,93.7806,64.2677,50.0000,50.0000,100.0000,50.0000,12.6252,0.8423,5.6390,9.6485,91.5766
20260129_210604,0.7500,1.0000,0.0000,0.0000,51.4352,1307252.3727,2717.7489,658.8270,0.0396,328.4135,67.1459,49.9631,31.8330,0.0169,568.1838,64.8117,0.0510,1.0000,422.7499,0.1560,0.0000,2.9231,0.5521,43.9521,50.0000,56.0479,0.0027,79.9833,93.2242,40.6320,50.0000,50.0000,49.4381,50.0000,56.0479,100.0000,11.3689,0.0000,92.2661
20260129_210717,0.7500,1.0000,0.0000,0.2500,47.8054,1307252.3727,3044.1697,749.9674,0.0396,373.9837,67.1459,49.9631,31.8330,0.0169,568.1838,30.4054,0.0488,1.0000,482.8623,0.1366,210.5480,2.3099,0.4453,50.0286,50.0000,49.9714,0.0027,93.8757,98.4204,44.2528,50.0000,50.0000,0.0000,50.0000,49.9714,75.4230,9.9536,0.0000,92.9871
20260129_210921,0.7500,1.0000,0.0000,0.5000,43.5473,1307252.3727,3370.5905,841.1079,0.0396,419.5539,67.1459,49.9631,31.8330,0.0169,568.1838,37.8276,0.1149,1.0000,542.9747,0.1215,420.9057,3.1513,0.4964,56.1051,50.0000,43.8949,0.0027,74.8152,95.9322,40.0669,50.0000,50.0000,10.6649,50.0000,43.8949,50.8682,8.8516,0.0000,71.6594
20260129_211059,0.7500,1.0000,0.0000,0.7500,42.8538,1307252.3727,3697.0113,932.2484,0.0396,465.1242,67.1459,49.9631,31.8330,0.0169,568.1838,51.4594,0.1366,1.0000,603.0871,0.1094,631.1303,2.7911,0.4816,62.1816,50.0000,37.8184,0.0027,82.9742,96.6557,39.0260,50.0000,50.0000,30.2524,50.0000,37.8184,26.3290,7.9693,0.0000,64.6334
20260129_211239,0.7500,1.0000,0.0000,1.0000,39.7386,1307252.3727,4023.4321,1023.3888,0.0396,510.6944,67.1459,49.9631,31.8330,0.0169,568.1838,58.9463,0.2264,1.0000,663.1995,0.0995,841.2581,2.9401,0.5118,68.2581,50.0000,31.7419,0.0027,79.5990,95.1828,43.5911,50.0000,50.0000,41.0103,50.0000,31.7419,1.8011,7.2470,0.0000,35.6411
20260129_211350,0.7500,1.0000,0.2500,0.0000,57.8820,1307252.3727,3056.0847,753.2942,0.0396,375.6471,66.7338,49.9631,31.8330,0.0169,568.1838,100.0000,0.1106,1.1245,485.0565,0.1360,0.0000,2.8698,0.5757,50.2504,50.0000,49.7496,31.3909,81.1917,92.0749,85.4870,50.0000,50.0000,100.0000,50.0000,49.7496,100.0000,9.9085,3.2813,73.0280
20260129_211545,0.7500,1.0000,0.2500,0.2500,51.6852,1307252.3727,3382.5055,844.4347,0.0396,421.2174,66.7338,49.9631,31.8330,0.0169,568.1838,100.0000,0.1714,1.1111,545.1689,0.1210,211.3033,2.9231,0.5840,56.3269,50.0000,43.6731,31.3909,79.9841,91.6715,39.7546,50.0000,50.0000,100.0000,50.0000,43.6731,75.3348,8.8160,2.9294,53.4094
20260129_211647,0.7500,1.0000,0.2500,0.5000,53.1901,1307252.3727,3708.9263,935.5752,0.0396,466.7876,66.7338,49.9631,31.8330,0.0169,568.1838,100.0000,0.1225,1.1004,605.2813,0.1090,422.2844,2.0395,0.4329,62.4034,50.0000,37.5966,31.3909,100.0000,99.0216,52.5353,50.0000,50.0000,100.0000,50.0000,37.5966,50.7073,7.9404,2.6457,69.2041
20260129_211831,0.7500,1.0000,0.2500,0.7500,49.2297,1307252.3727,4035.3471,1026.7156,0.0396,512.3578,66.7338,49.9631,31.8330,0.0169,568.1838,100.0000,0.1538,1.0915,665.3937,0.0991,633.0311,2.0718,0.4413,68.4799,50.0000,31.5201,31.3909,99.2696,98.6111,32.0372,50.0000,50.0000,100.0000,50.0000,31.5201,26.1071,7.2231,2.4121,59.1034
20260129_211944,0.7500,1.0000,0.2500,1.0000,47.7260,1307252.3727,4361.7679,1117.8561,0.0396,557.9281,66.7338,49.9631,31.8330,0.0169,568.1838,100.0000,0.1820,1.0841,725.5061,0.0909,843.6020,2.2976,0.4683,74.5564,50.0000,25.4436,31.3909,94.1547,97.3009,54.9665,50.0000,50.0000,100.0000,50.0000,25.4436,1.5275,6.6246,2.2164,49.9908
20260129_212056,0.7500,1.0000,0.5000,0.0000,54.8822,1307252.3727,3394.4206,847.7615,0.0396,422.8808,66.4848,49.9631,31.8330,0.0169,568.1838,100.0000,0.2033,1.2490,547.3632,0.1205,0.0000,3.2798,0.5771,56.5487,50.0000,43.4513,50.3557,71.9031,92.0091,61.9331,50.0000,50.0000,100.0000,50.0000,43.4513,100.0000,8.7806,6.5626,43.1200
20260129_212203,0.7500,1.0000,0.5000,0.2500,59.0210,1307252.3727,3720.8414,938.9020,0.0396,468.4510,66.4848,49.9631,31.8330,0.0169,568.1838,100.0000,0.0463,1.2223,607.4756,0.1086,211.9076,2.3381,0.4895,62.6252,50.0000,37.3748,50.3557,93.2368,96.2695,84.2825,50.0000,50.0000,100.0000,50.0000,37.3748,75.2643,7.9118,5.8589,93.7815
20260129_212312,0.7500,1.0000,0.5000,0.5000,55.1528,1307252.3727,4047.2621,1030.0424,0.0396,514.0212,66.4848,49.9631,31.8330,0.0169,568.1838,100.0000,0.0323,1.2008,667.5879,0.0988,423.4124,2.2154,0.5116,68.7017,50.0000,31.2983,50.3557,96.0154,95.1923,48.2082,50.0000,50.0000,100.0000,50.0000,31.2983,50.5756,7.1994,5.2915,98.3087
20260129_212445,0.7500,1.0000,0.5000,0.7500,49.3711,1307252.3727,4373.6829,1121.1829,0.0396,559.5915,66.4848,49.9631,31.8330,0.0169,568.1838,100.0000,0.1553,1.1830,727.7003,0.0906,634.6150,2.4927,0.5111,74.7782,50.0000,25.2218,50.3557,89.7351,95.2163,33.4424,50.0000,50.0000,100.0000,50.0000,25.2218,25.9222,6.6046,4.8243,58.6154
20260129_212635,0.7500,1.0000,0.5000,1.0000,48.0008,1307252.3727,4700.1037,1212.3234,0.0396,605.1617,66.4848,49.9631,31.8330,0.0169,568.1838,100.0000,0.1562,1.1682,787.8127,0.0837,845.5852,2.6811,0.5669,80.8547,50.0000,19.1453,50.3557,85.4676,92.5035,50.3866,50.0000,50.0000,100.0000,50.0000,19.1453,1.2960,6.1007,4.4329,58.3240
20260129_212738,0.7500,1.0000,0.7500,0.0000,57.4409,1307252.3727,3732.7564,942.2288,0.0396,470.1144,66.3209,49.9631,31.8330,0.0169,568.1838,100.0000,0.1015,1.3735,609.6698,0.1082,0.0000,2.6286,0.6064,62.8470,50.0000,37.1530,62.8388,86.6549,90.5811,48.1264,50.0000,50.0000,100.0000,50.0000,37.1530,100.0000,7.8833,9.8438,75.9726
20260129_212924,0.7500,1.0000,0.7500,0.2500,54.9226,1307252.3727,4059.1772,1033.3693,0.0396,515.6846,66.3209,49.9631,31.8330,0.0169,568.1838,100.0000,0.1173,1.3334,669.7822,0.0985,212.4020,2.6980,0.5635,68.9235,50.0000,31.0765,62.8388,85.0831,92.6684,45.0483,50.0000,50.0000,100.0000,50.0000,31.0765,75.2066,7.1758,8.7883,70.8752
20260129_213040,0.7500,1.0000,0.7500,0.5000,51.7271,1307252.3727,4385.5980,1124.5097,0.0396,561.2549,66.3209,49.9631,31.8330,0.0169,568.1838,100.0000,0.1890,1.3011,729.8946,0.0904,424.3524,2.1849,0.4752,75.0000,50.0000,25.0000,62.8388,96.7062,96.9640,33.4052,50.0000,50.0000,100.0000,50.0000,25.0000,50.4659,6.5848,7.9372,47.7318
20260129_213205,0.7500,1.0000,0.7500,0.7500,47.6244,1307252.3727,4712.0188,1215.6502,0.0396,606.8251,66.3209,49.9631,31.8330,0.0169,568.1838,100.0000,0.0555,1.2745,790.0070,0.0835,635.9553,4.4876,1.0580,81.0765,50.0000,18.9235,62.8388,44.5445,68.6175,37.1524,50.0000,50.0000,100.0000,50.0000,18.9235,25.7658,6.0837,7.2364,90.8271
20260129_213350,0.7500,1.0000,0.7500,1.0000,47.4774,1307252.3727,5038.4396,1306.7907,0.0396,652.3953,66.3209,49.9631,31.8330,0.0169,568.1838,100.0000,0.1685,1.2523,850.1194,0.0776,847.2852,2.7275,0.6216,87.1530,50.0000,12.8470,62.8388,84.4146,89.8419,41.9628,50.0000,50.0000,100.0000,50.0000,12.8470,1.0975,5.6536,6.6493,54.3336
20260129_213536,0.7500,1.0000,1.0000,0.0000,56.7068,1307252.3727,4071.0922,1036.6961,0.0396,517.3480,66.2061,49.9631,31.8330,0.0169,568.1838,100.0000,0.1140,1.4980,671.9764,0.0982,0.0000,2.9053,0.6415,69.1453,50.0000,30.8547,71.5816,80.3879,88.8756,43.4052,50.0000,50.0000,100.0000,50.0000,30.8547,100.0000,7.1523,13.1251,71.9268
20260129_213629,0.7500,1.0000,1.0000,0.2500,53.7494,1307252.3727,4397.5130,1127.8366,0.0396,562.9183,66.2061,49.9631,31.8330,0.0169,568.1838,100.0000,0.2011,1.4446,732.0888,0.0901,212.8140,2.4760,0.4384,75.2218,50.0000,24.7782,71.5816,90.1133,98.7540,37.5167,50.0000,50.0000,100.0000,50.0000,24.7782,75.1585,6.5650,11.7177,43.8049
20260129_213740,0.7500,1.0000,1.0000,0.5000,51.6805,1307252.3727,4723.9338,1218.9770,0.0396,608.4885,66.2061,49.9631,31.8330,0.0169,568.1838,100.0000,0.2108,1.4015,792.2012,0.0833,425.1478,3.2620,0.7212,81.2983,50.0000,18.7017,71.5816,72.3074,84.9985,71.5985,50.0000,50.0000,100.0000,50.0000,18.7017,50.3731,6.0669,10.5829,40.6778
20260129_213904,0.7500,1.0000,1.0000,0.7500,52.1138,1307252.3727,5050.3546,1310.1175,0.0396,654.0587,66.2061,49.9631,31.8330,0.0169,568.1838,100.0000,0.1036,1.3661,852.3136,0.0774,637.1041,2.9020,0.5686,87.3748,50.0000,12.6252,71.5816,80.4625,92.4233,60.5204,50.0000,50.0000,100.0000,50.0000,12.6252,25.6317,5.6390,9.6485,75.2886
20260129_214034,0.7500,1.0000,1.0000,1.0000,50.9845,1307252.3727,5376.7754,1401.2580,0.0396,699.6290,66.2061,49.9631,31.8330,0.0169,568.1838,100.0000,0.1319,1.3364,912.4260,0.0723,848.7585,2.3675,0.5242,93.4513,50.0000,6.5487,71.5816,92.5714,94.5797,69.2416,50.0000,50.0000,100.0000,50.0000,6.5487,0.9256,5.2675,8.8658,66.1696
20260129_214224,1.0000,0.0000,0.0000,0.0000,47.5804,1307252.3727,1763.8518,392.4878,0.0396,195.2439,67.1459,49.9631,31.8330,0.0170,568.1838,58.1580,0.2473,1.0000,247.0839,0.2669,0.0000,2.9764,0.4921,26.1948,50.0000,73.8052,0.0032,78.7760,96.1430,24.3346,50.0000,50.0000,39.8776,50.0000,73.8052,100.0000,19.4517,0.0000,28.8946
20260129_214407,1.0000,0.0000,0.0000,0.2500,44.4544,1307252.3727,2090.2726,483.6283,0.0396,240.8142,67.1459,49.9631,31.8330,0.0169,568.1838,56.7743,0.2128,1.0000,307.1963,0.2147,214.3205,4.1263,0.7171,32.2713,50.0000,67.7287,0.0032,52.7281,85.1984,37.0409,50.0000,50.0000,37.8892,50.0000,67.7287,74.9827,15.6454,0.0000,40.0544
20260129_214528,1.0000,0.0000,0.0000,0.5000,45.3620,1307252.3727,2416.6934,574.7688,0.0396,286.3844,67.1459,49.9631,31.8330,0.0169,568.1838,35.6775,0.1054,1.0000,367.3087,0.1796,427.0982,2.6721,0.4548,38.3478,50.0000,61.6522,0.0032,85.6695,97.9585,34.9888,50.0000,50.0000,7.5755,50.0000,61.6522,50.1454,13.0849,0.0000,74.7131
20260129_214747,1.0000,0.0000,0.0000,0.7500,46.1803,1307252.3727,2743.1142,665.9092,0.0396,331.9546,67.1459,49.9631,31.8330,0.0169,568.1838,54.7609,0.1006,1.0000,427.4211,0.1543,638.9942,2.3366,0.4713,44.4243,50.0000,55.5757,0.0032,93.2694,97.1565,44.9740,50.0000,50.0000,34.9963,50.0000,55.5757,25.4111,11.2446,0.0000,76.2541
20260129_214904,1.0000,0.0000,0.0000,1.0000,38.6821,1307252.3727,3069.5350,757.0497,0.0396,377.5249,67.1459,49.9631,31.8330,0.0169,568.1838,57.3401,0.2132,1.0000,487.5335,0.1353,850.3392,3.4451,1.0971,50.5008,50.0000,49.4992,0.0032,68.1584,66.7161,45.3309,50.0000,50.0000,38.7023,50.0000,49.4992,0.7410,9.8582,0.0000,39.9036
20260129_215030,1.0000,0.0000,0.2500,0.0000,55.8397,1307252.3727,2102.1877,486.9551,0.0396,242.4776,66.7967,49.9631,31.8330,0.0169,568.1838,100.0000,0.2600,1.1918,309.3905,0.2132,0.0000,2.2033,0.4608,32.4931,50.0000,67.5069,26.5975,96.2904,97.6649,59.9851,50.0000,50.0000,100.0000,50.0000,67.5069,100.0000,15.5344,5.0558,24.8005
20260129_215139,1.0000,0.0000,0.2500,0.2500,54.8196,1307252.3727,2428.6084,578.0956,0.0396,288.0478,66.7967,49.9631,31.8330,0.0169,568.1838,100.0000,0.1216,1.1619,369.5029,0.1785,214.8248,2.9552,0.5628,38.5696,50.0000,61.4304,26.5975,79.2569,92.7035,55.4349,50.0000,50.0000,100.0000,50.0000,61.4304,74.9238,13.0072,4.2663,69.4925
20260129_215245,1.0000,0.0000,0.2500,0.5000,51.7502,1307252.3727,2755.0292,669.2361,0.0396,333.6180,66.7967,49.9631,31.8330,0.0169,568.1838,100.0000,0.2006,1.1400,429.6153,0.1535,428.1830,2.2919,0.4750,44.6461,50.0000,55.3539,26.5975,94.2829,96.9764,45.9182,50.0000,50.0000,100.0000,50.0000,55.3539,50.0188,11.1872,3.6900,43.9791
20260129_215359,1.0000,0.0000,0.2500,0.7500,50.7808,1307252.3727,3081.4500,760.3765,0.0396,379.1883,66.7967,49.9631,31.8330,0.0169,568.1838,100.0000,0.1762,1.1233,489.7277,0.1347,640.6247,2.7607,0.5127,50.7226,50.0000,49.2774,26.5975,83.6626,95.1409,67.6654,50.0000,50.0000,100.0000,50.0000,49.2774,25.2207,9.8140,3.2509,51.8631
20260129_215607,1.0000,0.0000,0.2500,1.0000,47.8042,1307252.3727,3407.8708,851.5170,0.0396,424.7585,66.7967,49.9631,31.8330,0.0169,568.1838,100.0000,0.1775,1.1102,549.8401,0.1200,852.4554,2.4439,0.4974,56.7991,50.0000,43.2009,26.5975,90.8397,95.8830,44.7807,50.0000,50.0000,100.0000,50.0000,43.2009,0.4940,8.7411,2.9052,51.4252
20260129_215744,1.0000,0.0000,0.5000,0.0000,59.3134,1307252.3727,2440.5235,581.4224,0.0396,289.7112,66.5676,49.9631,31.8330,0.0169,568.1838,100.0000,0.1280,1.3836,371.6971,0.1774,0.0000,2.9449,0.5514,38.7914,50.0000,61.2086,44.0506,79.4911,93.2587,80.5502,50.0000,50.0000,100.0000,50.0000,61.2086,100.0000,12.9304,10.1116,67.4127
20260129_215845,1.0000,0.0000,0.5000,0.2500,56.9696,1307252.3727,2766.9443,672.5629,0.0396,335.2814,66.5676,49.9631,31.8330,0.0169,568.1838,100.0000,0.1081,1.3237,431.8095,0.1527,215.1850,2.4760,0.4785,44.8679,50.0000,55.1321,44.0506,90.1133,96.8051,57.0186,50.0000,50.0000,100.0000,50.0000,55.1321,74.8817,11.1304,8.5326,73.8487
20260129_220001,1.0000,0.0000,0.5000,0.5000,55.6725,1307252.3727,3093.3651,763.7034,0.0396,380.8517,66.5676,49.9631,31.8330,0.0169,568.1838,100.0000,0.1306,1.2800,491.9219,0.1341,428.9967,2.4439,0.5840,50.9444,50.0000,49.0556,44.0506,90.8397,91.6725,81.4796,50.0000,50.0000,100.0000,50.0000,49.0556,49.9238,9.7702,7.3801,66.5884
20260129_220131,1.0000,0.0000,0.5000,0.7500,51.1473,1307252.3727,3419.7859,854.8438,0.0396,426.4219,66.5676,49.9631,31.8330,0.0169,568.1838,100.0000,0.0510,1.2467,552.0343,0.1195,641.8929,2.9231,0.5895,57.0209,50.0000,42.9791,44.0506,79.9833,91.4069,27.3903,50.0000,50.0000,100.0000,50.0000,42.9791,25.0727,8.7063,6.5019,92.2661
20260129_220239,1.0000,0.0000,0.5000,1.0000,49.5402,1307252.3727,3746.2067,945.9843,0.0396,471.9921,66.5676,49.9631,31.8330,0.0169,568.1838,100.0000,0.1862,1.2204,612.1467,0.1077,854.1483,2.4439,0.5107,63.0974,50.0000,36.9026,44.0506,90.8397,95.2370,63.0260,50.0000,50.0000,100.0000,50.0000,36.9026,0.2964,7.8514,5.8105,48.6295
20260129_220422,1.0000,0.0000,0.7500,0.0000,57.3196,1307252.3727,2778.8593,675.8897,0.0396,336.9448,66.4078,49.9631,31.8330,0.0169,568.1838,100.0000,0.1771,1.5754,434.0038,0.1520,0.0000,2.6278,0.4974,45.0897,50.0000,54.9103,56.2255,86.6745,95.8833,45.6208,50.0000,50.0000,100.0000,50.0000,54.9103,100.0000,11.0741,15.1674,51.5583
20260129_220522,1.0000,0.0000,0.7500,0.2500,57.3931,1307252.3727,3105.2801,767.0302,0.0396,382.5151,66.4078,49.9631,31.8330,0.0169,568.1838,100.0000,0.1239,1.4856,494.1162,0.1335,215.4551,2.4760,0.4869,51.1662,50.0000,48.8338,56.2255,90.1133,96.3962,60.6097,50.0000,50.0000,100.0000,50.0000,48.8338,74.8502,9.7269,12.7988,68.7358
20260129_220647,1.0000,0.0000,0.7500,0.5000,51.3622,1307252.3727,3431.7009,858.1706,0.0396,428.0853,66.4078,49.9631,31.8330,0.0169,568.1838,100.0000,0.2032,1.4200,554.2286,0.1190,429.6295,2.8957,0.5933,57.2427,50.0000,42.7573,56.2255,80.6050,91.2210,38.2379,50.0000,50.0000,100.0000,50.0000,42.7573,49.8499,8.6719,11.0701,43.1566
20260129_220800,1.0000,0.0000,0.7500,0.7500,54.0879,1307252.3727,3758.1217,949.3111,0.0396,473.6555,66.4078,49.9631,31.8330,0.0169,568.1838,100.0000,0.0489,1.3700,614.3410,0.1074,642.9075,2.4760,0.5366,63.3192,50.0000,36.6808,56.2255,90.1133,93.9802,52.9219,50.0000,50.0000,100.0000,50.0000,36.6808,24.9543,7.8233,9.7528,92.9542
20260129_220929,1.0000,0.0000,0.7500,1.0000,49.8426,1307252.3727,4084.5425,1040.4516,0.0396,519.2258,66.4078,49.9631,31.8330,0.0169,568.1838,100.0000,0.1748,1.3307,674.4534,0.0978,855.5334,2.3575,0.5280,69.3957,50.0000,30.6043,56.2255,92.7970,94.3981,55.1599,50.0000,50.0000,100.0000,50.0000,30.6043,0.1347,7.1261,8.7157,52.3201
20260129_221044,1.0000,0.0000,1.0000,0.0000,59.0342,1307252.3727,3117.1951,770.3570,0.0396,384.1785,66.2909,49.9631,31.8330,0.0169,568.1838,100.0000,0.1583,1.7673,496.3104,0.1329,0.0000,2.6486,0.4986,51.3880,50.0000,48.6120,65.1234,86.2025,95.8256,61.2565,50.0000,50.0000,100.0000,50.0000,48.6120,100.0000,9.6839,20.2232,57.6205
20260129_221215,1.0000,0.0000,1.0000,0.2500,56.2703,1307252.3727,3443.6159,861.4974,0.0396,429.7487,66.2909,49.9631,31.8330,0.0169,568.1838,100.0000,0.1078,1.6474,556.4228,0.1185,215.6652,2.8723,0.5715,57.4645,50.0000,42.5355,65.1234,81.1348,92.2793,44.7732,50.0000,50.0000,100.0000,50.0000,42.5355,74.8257,8.6377,17.0651,73.9501
20260129_221338,1.0000,0.0000,1.0000,0.5000,52.1381,1307252.3727,3770.0367,952.6379,0.0396,475.3190,66.2909,49.9631,31.8330,0.0169,568.1838,100.0000,0.1853,1.5600,616.5352,0.1070,430.1358,2.7046,0.5254,63.5410,50.0000,36.4590,65.1234,84.9348,94.5222,31.9182,50.0000,50.0000,100.0000,50.0000,36.4590,49.7908,7.7955,14.7601,48.9059
20260129_221518,1.0000,0.0000,1.0000,0.7500,51.1871,1307252.3727,4096.4575,1043.7784,0.0396,520.8892,66.2909,49.9631,31.8330,0.0169,568.1838,100.0000,0.1814,1.4934,676.6476,0.0975,643.7376,2.6396,0.4756,69.6175,50.0000,30.3825,65.1234,86.4066,96.9475,44.9814,50.0000,50.0000,100.0000,50.0000,30.3825,24.8574,7.1030,13.0037,50.1874
20260129_221625,1.0000,0.0000,1.0000,1.0000,51.5233,1307252.3727,4422.8783,1134.9188,0.0396,566.4594,66.2909,49.9631,31.8330,0.0169,568.1838,100.0000,0.1146,1.4409,736.7600,0.0895,856.6877,2.2958,0.4429,75.6940,50.0000,24.3060,65.1234,94.1943,98.5345,52.3420,50.0000,50.0000,100.0000,50.0000,24.3060,0.0000,6.5234,11.6209,71.7286
20260129_221827,1.0000,0.2500,0.0000,0.0000,48.1463,1307252.3727,2090.2726,483.6283,0.0396,240.8142,67.1459,49.9631,31.8330,0.0169,568.1838,46.6098,0.1758,1.0000,307.1963,0.2147,0.0000,3.3117,0.5877,32.2713,50.0000,67.7287,0.0032,71.1818,91.4913,49.0335,50.0000,50.0000,23.2840,50.0000,67.7287,100.0000,15.6454,0.0000,51.9738
20260129_222007,1.0000,0.2500,0.0000,0.2500,48.7100,1307252.3727,2416.6934,574.7688,0.0396,286.3844,67.1459,49.9631,31.8330,0.0169,568.1838,43.3764,0.1264,1.0000,367.3087,0.1796,213.5491,2.7180,0.4966,38.3478,50.0000,61.6522,0.0032,84.6295,95.9217,62.4387,50.0000,50.0000,18.6379,50.0000,61.6522,75.0727,13.0849,0.0000,67.9188
20260129_222244,1.0000,0.2500,0.0000,0.5000,47.9715,1307252.3727,2743.1142,665.9092,0.0396,331.9546,67.1459,49.9631,31.8330,0.0169,568.1838,59.3636,0.1659,1.0000,427.4211,0.1543,425.9961,2.0917,0.4147,44.4243,50.0000,55.5757,0.0032,98.8181,99.9093,54.9219,50.0000,50.0000,41.6099,50.0000,55.5757,50.2740,11.2446,0.0000,55.1869
20260129_222457,1.0000,0.2500,0.0000,0.7500,41.4402,1307252.3727,3069.5350,757.0497,0.0396,377.5249,67.1459,49.9631,31.8330,0.0169,568.1838,50.1652,0.2026,1.0000,487.5335,0.1353,637.7544,3.1630,0.5661,50.5008,50.0000,49.4992,0.0032,74.5501,92.5446,39.3160,50.0000,50.0000,28.3927,50.0000,49.4992,25.5558,9.8582,0.0000,43.3229
20260129_222606,1.0000,0.2500,0.0000,1.0000,40.7608,1307252.3727,3395.9558,848.1902,0.0396,423.0951,67.1459,49.9631,31.8330,0.0169,568.1838,35.3107,0.1262,1.0000,547.6459,0.1204,849.0535,2.3198,0.4345,56.5773,50.0000,43.4227,0.0032,93.6500,98.9425,31.4572,50.0000,50.0000,7.0484,50.0000,43.4227,0.8911,8.7761,0.0000,67.9811
20260129_222711,1.0000,0.2500,0.2500,0.0000,57.7228,1307252.3727,2428.6084,578.0956,0.0396,288.0478,66.7967,49.9631,31.8330,0.0169,568.1838,100.0000,0.1214,1.1619,369.5029,0.1785,0.0000,2.4020,0.4728,38.5696,50.0000,61.4304,26.5975,91.7893,97.0796,59.8587,50.0000,50.0000,100.0000,50.0000,61.4304,100.0000,13.0072,4.2663,69.5351
20260129_222805,1.0000,0.2500,0.2500,0.2500,57.4526,1307252.3727,2755.0292,669.2361,0.0396,333.6180,66.7967,49.9631,31.8330,0.0169,568.1838,100.0000,0.0510,1.1400,429.6153,0.1535,214.0915,2.1407,0.4590,44.6461,50.0000,55.3539,26.5975,97.7075,97.7503,59.6803,50.0000,50.0000,100.0000,50.0000,55.3539,75.0094,11.1872,3.6900,92.2661
